Date Text,Text Text
12.01.2024 20:45:19 UTC+03:00,"Підрозділ ""APACHI"" 81-ї ОАеМБр ФПВ дронами знищує засоби спостереження росіян на північ від Білогорівки, Луганська область.Location: N of Bilohorivka, Luhansk Oblast, Ukraine48.946976, 38.254099Source:https://t.me/apachi_fpv/89"
12.01.2024 22:43:18 UTC+03:00,"Підрозділ ""Смайлик"" 63-ї ОМБр робить скиди на російську піхоту на схід від Торського, Донецька область.У них там багато контенту з цих місць, але робити всі ці гео мені впадлу 💪🏻Location: E of Torske, Donetsk Oblast, Ukraine49.032664, 38.011565Source:https://t.me/zsuSMILE/72"
13.01.2024 00:21:16 UTC+03:00,"Підрозділ ""Armagedron"" 129-ї ОБрТРО ФПВ дронами атакує російські позиції на північ від Степового, Донецька область.Location: N of Stepove, Donetsk Oblast, Ukraine48.216900, 37.665393Source:https://t.me/armagedrontime/35"
13.01.2024 01:39:01 UTC+03:00,"Підрозділ ""Shadow"" виявив та виконав коригування по ворожій командно-штабній машині комплексу РЕБ - ""Былина"" РБ-109А.Локація: Донецьк, Донецька обл.Джерело48.059552, 37.765683🇺🇦CyberBoroshnoMap"
13.01.2024 03:02:04 UTC+03:00,"🌐 Місце:#Степове🗓 Дата: 11.01.2023🇺🇦Підрозділ: 47 ОМБр📌 Геолокація:48.196041,37.675324📂 Опис: БМП Bradley працю по Т-90М з дуже близької відстані. Степове, Донецька обл.❗️ДжерелоПідписатись|Чат|Прислати контент|Мапа"
13.01.2024 03:02:19 UTC+03:00,
13.01.2024 14:50:47 UTC+03:00,"Підрозділ ""Strike Drones Company"" 47-ї ОМБр ФПВ дроном атакує російську піхоту на схід від Степового, Донецька область.Забули свого друга(Location: E of Stepove, Donetsk Oblast, Ukraine48.198682, 37.691131Source:https://t.me/strikedronescompany/59https://t.me/strikedronescompany/42"
13.01.2024 15:58:46 UTC+03:00,"1-й аеромобільний батальйон 81-ї ОАМБр робить скиди на російську піхоту на північ від Білогорівки, Луганська область.Location: N of Bilohorivka, Luhansk Oblast, Ukraine48.949487, 38.26068248.952174, 38.261496Source:https://t.me/sowaFm/181"
13.01.2024 17:48:15 UTC+03:00,"Підрозділ ""ХАРОН"" 14-ї ОМБр ФПВ дронами атакує російську піхоту в Першотравневому, Харківська область.Location: Pershotravneve, Kharkiv Oblast, Ukraine49.730557,37.91489049.734796, 37.91854449.734600, 37.912307Source:https://t.me/wild_hornets/692"
13.01.2024 20:38:31 UTC+03:00,"Підрозділ ""Смайлик"" 63-ї ОМБр робить скиди на російську піхоту на схід від Торського, Донецька область.Location: E of Torske, Donetsk Oblast, Ukraine49.023771,38.002903Source:https://t.me/zsuSMILE/73"
14.01.2024 00:13:59 UTC+03:00,"6-та армія рф знищує український Т-64 на захід від Синьківки, Харківська область.Location: W of Synkivka, Kharkiv Oblast, Ukraine49.768784, 37.691017Source:https://t.me/natoptishh/2257"
14.01.2024 13:38:12 UTC+03:00,"14-та ОМБр ФПВ дроном знищує російську САУ 2С19 ""Мста-С"" на північ від Петрівського, Харківська область.Location: N of Petrivske, Kharkiv Oblast, Ukraine49.819185, 37.903919Source:https://t.me/brigade_14/1956"
14.01.2024 17:57:12 UTC+03:00,"108-ма бригада ТрО ФПВ дроном знищує скупчення ТМ-62 на південний схід від Мирного, Запорізька область.Location: SE of Myrne, Zaporizhzhia Oblast, Ukraine47.557156, 36.127710Source:https://t.me/AFUStratCom/22117"
14.01.2024 21:22:33 UTC+03:00,"Ланцет уражає БМП М2 Бредлі на південний схід від Новобахмутівки, Донецька область.Location: SE of Novobakhmutivka, Donetsk Oblast, Ukraine48.223221, 37.634198Source:https://t.me/voenacher/59467"
15.01.2024 01:57:21 UTC+03:00,"Заявлено про знищення українського складу з боєприпасами на схід від Довгої Балки, Донецька область.Location: E of Dovha Balka, Donetsk Oblast, Ukraine48.487776, 37.635267Source:https://t.me/The_Wrong_Side/14076"
15.01.2024 13:36:18 UTC+03:00,"Мосфильм анонсировал новый сериал, сюжет которого написан известным автором многосерийной драмы ""Вечного полета, братья"".Интерес подогревают нашумевшие режиссеры ""Воевода"" и Кирилл Фёдоров, которые обещают показать украинского пилота-перебежчика именно в сериалеС ув.Военкор Хохлов"
15.01.2024 15:48:12 UTC+03:00,"Українські ФПВ дрони атакують російські позиції в Горлівці, Донецька область.Location: Horlivka, Donetsk Oblast, Ukraine0:01-0:05 -48.374081, 37.9471070:06-0:15 -48.374980, 37.959978Source:https://t.me/escadrone/996"
15.01.2024 16:50:25 UTC+03:00,"ПТРК ""Javelin"" знищує дві одиниці російської техніки поблизу Кам'янки, Донецька область.Location: Kamianka, Donetsk Oblast, Ukraine0:01-0:14 -48.175140,37.7895360:15-0:25 - ~48.183452, 37.785064Source:https://t.me/omega_company3/4099"
15.01.2024 20:30:28 UTC+03:00,"Підрозділ ""Voron"" 100-ї бригади ТрО ФПВ дроном знищує російський танк в Діброві, Луганська область.Location: Dibrova, Luhansk Oblast, Ukraine48.997186, 38.115179Source:https://t.me/Volyn100obrTrO/1126"
15.01.2024 23:01:22 UTC+03:00,"Українські військові спільно з ротою ""Bravo"" інтернаціонального легіону беруть в полон велику групу російських військових в Новоселівці, Луганська область. Архівні кадри.Location: Novoselivske, Luhansk Oblast, Ukraine49.518578, 37.950984Source:https://twitter.com/GloOouD/status/1746957187794993586"
16.01.2024 00:30:39 UTC+03:00,"110-та ОМБр робить скиди на російську піхоту на схід від Авдіївки, Донецька область.Location: E of Avdiivka, Donetsk Oblast, Ukraine0:30-0:46 -48.172738, 37.725643Source:https://t.me/BUAR110ombr/236"
16.01.2024 02:35:54 UTC+03:00,"Підрозділ ""Apachi"" 81-ї ОАеМБр ФПВ дронами відбиває російський штурм на північ від Білогорівки, Луганська область.Location: N of Bilohorivka, Luhansk Oblast, Ukraine48.946130,38.25308348.961688,38.26410448.949396,38.257267Source:https://t.me/apachi_fpv/99https://t.me/apachi_fpv/100https://t.me/apachi_fpv/101https://t.me/apachi_fpv/103"
16.01.2024 17:11:02 UTC+03:00,??????????????????????https://t.me/godsworkfpv/50
17.01.2024 15:07:54 UTC+03:00,"Український ФПВ дрон атакував російських військових, які займаються будівництвом фортифікацій в районі Мокрої Орловки, Бєлгородська область.Location: Mokraya Orlovka, Belgorod Oblast, Russia50.515809, 35.517378Source:https://t.me/russianocontext/1786"
17.01.2024 16:20:48 UTC+03:00,"Російський Мі-8 в результаті екстреної посадки зіткнувся з ЛЕП та отримав пошкодження на захід від Зарічного, Брянська область.Location: W of Zarechnyi, Bryansk Oblast, Russia52.198478, 34.451652Source:https://t.me/barakholka32/4778"
17.01.2024 18:09:18 UTC+03:00,"Підрозділ ""SHADOW"" робить скид на російську піхоту в Мар'їнці, Донецька область.Location: Marinka, Donetsk Oblast, Ukraine47.957918, 37.477614Source:https://t.me/pidrozdilshadowoficial/293"
17.01.2024 20:54:01 UTC+03:00,"Скупчення російської військової техніки (вантажівки та БМ-27 ""Ураган"") в Євпаторії, Крим.Location: Yevpatoria, Crimea, Ukraine45.214616, 33.366900Source:https://t.me/Crimeanwind/52182"
18.01.2024 16:15:29 UTC+03:00,"HIMARS уражає російські комплекси РЕБ в Новій Каховці, Херсонська область.Location: Nova Kakhovka, Kherson Oblast, Ukraine46.743685, 33.375173Source:https://t.me/hvulia91/1405"
18.01.2024 19:37:14 UTC+03:00,"1-ша ОТБр працює по російським позиціям на південний схід від Рівнопіля, Донецька область.Location: SE of Rivnopil, Donetsk Oblast, Ukraine1:29-47.757276,36.7465362:54-47.754076,36.7333383:01-47.756348,36.7381203:05-47.755486,36.733484Source:https://t.me/PEGAS_1OTBr/66"
18.01.2024 20:51:17 UTC+03:00,"ПотужноLocation: NE of Dmytrivka, Sumy Oblast, Ukraine50.430103, 35.582268Source:https://t.me/rustamaguev/744"
19.01.2024 00:26:09 UTC+03:00,"Розвідувально-штурмова бригада ""Север-V"" обстрілює позицію з українським ПТРК в Оріхово-Василівці, Донецька область.Location: Orikhovo-Vasylivka, Donetsk Oblast, Ukraine48.680856, 37.860179Source:https://t.me/Sever_Z/2896"
